experiment,profile,seed_set,comparison,method,reference_method,difference_direction,variant_json,hyperparameters_json,run_count,scope,horizon,metric,n,mean,standard_deviation,standard_error,ci95_low,ci95_high,ci95_half_width
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,posthoc_dynamic_identity_rhs,20,184.96332250700516,1.8961717756217151,0.4239968987306633,184.07588679896736,185.85075821504296,0.887435708037802
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,posthoc_endpoint_logdet,20,192.2314562811599,2.326170714462952,0.5201475844808414,191.1427748749991,193.32013768732068,1.088681406160779
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,posthoc_epsilon_lin,20,0.029349298986267258,0.01999694678798699,0.004471453236038498,0.01999043980507681,0.03870815816745771,0.009358859181190449
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,posthoc_exact_diagnostic_S_sum,20,767001.6868211499,188304.502003447,42106.166694895284,678872.4670898081,855130.9065524917,88129.21973134183
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,posthoc_gamma_frozen_prior,20,206.7476252697999,2.207593251099164,0.4936328576127492,205.7144398247701,207.7808107148297,1.0331854450297957
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,posthoc_generalized_eigen_residual,20,6.866631867733737e-13,2.1906825634000617e-13,4.8985151288860306e-14,5.841360868169589e-13,7.891902867297885e-13,1.0252709995641479e-13
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,posthoc_generalized_eigenvalue_C_over_Cbar,20,8.205551332770094,2.5180575565746763,0.5630547867757999,7.027064120098603,9.384038545441584,1.1784872126714905
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,posthoc_gradient_bound_seen,20,1.8875059691545615,0.028427627588672965,0.006356610772732117,1.874201429902722,1.9008105084064009,0.013304539251839309
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,posthoc_mismatch_gradient_identity_residual,20,5.470981182136147e-13,1.0145054249606833e-13,2.2685030937543996e-14,4.996178027863384e-13,5.945784336408909e-13,4.748031542727625e-14
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,posthoc_mismatch_norm,20,66.6098044242504,25.652000041888538,5.735961585249022,54.604298851162184,78.61530999733861,12.005505573088218
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,posthoc_optimizer_residual_zeta,20,297.39831541691507,163.20489615289105,36.49372420586583,221.01607281909514,373.780558014735,76.38224259781994
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,posthoc_original_optimism_violation_count,20,0.0,0.0,0.0,0.0,0.0,0.0
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,posthoc_policy_S_sum,20,2632.9450454369403,0.0,0.0,2632.9450454369403,2632.9450454369403,0.0
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,posthoc_primitive_psi,20,304.2885763472742,165.1562055241443,36.93005024579129,226.99309285232556,381.58405984222287,77.29548349494866
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,posthoc_regret_minus_policy_theorem_rhs,20,-2625.5230275115264,47.04268410776345,10.519063950900811,-2647.539681390621,-2603.506373632432,22.0166538790947
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,posthoc_theorem_rhs_using_exact_diagnostics,20,44696.22354305901,5314.289448326385,1188.3112458567653,42209.059521356896,47183.38756476112,2487.1640217021154
