experiment,profile,seed_set,comparison,method,reference_method,difference_direction,variant_json,hyperparameters_json,run_count,scope,horizon,metric,n,mean,standard_deviation,standard_error,ci95_low,ci95_high,ci95_half_width
systems_scaling,full,evaluation,benchmark_diagnostic,batched_jacobi_cg,,diagnostic_not_executed_policy,"{""action_count"":4,""dimension"":2048,""iteration_budget"":16,""sample_count"":32}",{},5,benchmark_summary,,wall_time_min_seconds,5,0.0005991334095597267,4.072307554058975e-05,1.8211913032323536e-05,0.0005485690327648441,0.0006496977863546093,5.0564376794882587e-05
systems_scaling,full,evaluation,benchmark_diagnostic,batched_jacobi_cg,,diagnostic_not_executed_policy,"{""action_count"":4,""dimension"":2048,""iteration_budget"":16,""sample_count"":32}",{},5,benchmark_summary,,wall_time_seconds,5,0.0006053415942005813,4.688316994775155e-05,2.0966791000769546e-05,0.0005471284499547896,0.0006635547384463731,5.821314424579175e-05
systems_scaling,full,evaluation,benchmark_diagnostic,batched_cg,,diagnostic_not_executed_policy,"{""action_count"":4,""dimension"":8192,""iteration_budget"":16,""sample_count"":32}",{},5,benchmark_summary,,batch_operator_call_count,5,6.0,0.0,0.0,6.0,6.0,0.0
systems_scaling,full,evaluation,benchmark_diagnostic,batched_cg,,diagnostic_not_executed_policy,"{""action_count"":4,""dimension"":8192,""iteration_budget"":16,""sample_count"":32}",{},5,benchmark_summary,,cg_iterations,5,16.0,0.0,0.0,16.0,16.0,0.0
systems_scaling,full,evaluation,benchmark_diagnostic,batched_cg,,diagnostic_not_executed_policy,"{""action_count"":4,""dimension"":8192,""iteration_budget"":16,""sample_count"":32}",{},5,benchmark_summary,,curvature_vector_products,5,768.0,0.0,0.0,768.0,768.0,0.0
systems_scaling,full,evaluation,benchmark_diagnostic,batched_cg,,diagnostic_not_executed_policy,"{""action_count"":4,""dimension"":8192,""iteration_budget"":16,""sample_count"":32}",{},5,benchmark_summary,,equivalent_sample_cvp_count,5,768.0,0.0,0.0,768.0,768.0,0.0
systems_scaling,full,evaluation,benchmark_diagnostic,batched_cg,,diagnostic_not_executed_policy,"{""action_count"":4,""dimension"":8192,""iteration_budget"":16,""sample_count"":32}",{},5,benchmark_summary,,estimated_total_host_memory_bytes,5,3681536.0,0.0,0.0,3681536.0,3681536.0,0.0
systems_scaling,full,evaluation,benchmark_diagnostic,batched_cg,,diagnostic_not_executed_policy,"{""action_count"":4,""dimension"":8192,""iteration_budget"":16,""sample_count"":32}",{},5,benchmark_summary,,estimated_working_memory_bytes,5,1311744.0,0.0,0.0,1311744.0,1311744.0,0.0
systems_scaling,full,evaluation,benchmark_diagnostic,batched_cg,,diagnostic_not_executed_policy,"{""action_count"":4,""dimension"":8192,""iteration_budget"":16,""sample_count"":32}",{},5,benchmark_summary,,max_explicit_relative_residual,5,1.3527240024814424e-11,1.2629501990111978e-12,5.648084994371851e-13,1.195908023117794e-11,1.509539981845091e-11,1.5681597936364833e-12
systems_scaling,full,evaluation,benchmark_diagnostic,batched_cg,,diagnostic_not_executed_policy,"{""action_count"":4,""dimension"":8192,""iteration_budget"":16,""sample_count"":32}",{},5,benchmark_summary,,max_relative_energy_error,5,1.3320638746699276e-11,1.2431259531930856e-12,5.559428271867923e-13,1.1777094005386684e-11,1.4864183488011867e-11,1.5435447413125922e-12
systems_scaling,full,evaluation,benchmark_diagnostic,batched_cg,,diagnostic_not_executed_policy,"{""action_count"":4,""dimension"":8192,""iteration_budget"":16,""sample_count"":32}",{},5,benchmark_summary,,mean_explicit_relative_residual,5,1.0400388431355653e-11,1.4437606891236866e-12,6.456694088245009e-13,8.607722761648915e-12,1.2193054101062391e-11,1.7926656697067384e-12
systems_scaling,full,evaluation,benchmark_diagnostic,batched_cg,,diagnostic_not_executed_policy,"{""action_count"":4,""dimension"":8192,""iteration_budget"":16,""sample_count"":32}",{},5,benchmark_summary,,mean_relative_energy_error,5,1.0241176425218072e-11,1.421971890408228e-12,6.359251618093358e-13,8.475565122440426e-12,1.2006787727995717e-11,1.7656113027776452e-12
systems_scaling,full,evaluation,benchmark_diagnostic,batched_cg,,diagnostic_not_executed_policy,"{""action_count"":4,""dimension"":8192,""iteration_budget"":16,""sample_count"":32}",{},5,benchmark_summary,,peak_accelerator_memory_bytes,5,0.0,0.0,0.0,0.0,0.0,0.0
systems_scaling,full,evaluation,benchmark_diagnostic,batched_cg,,diagnostic_not_executed_policy,"{""action_count"":4,""dimension"":8192,""iteration_budget"":16,""sample_count"":32}",{},5,benchmark_summary,,peak_host_memory_bytes,5,76975308.8,5677255.772531233,2538945.966606584,69926064.69865346,84024552.90134653,7049244.10134653
